ID_Fakta_Trans,ID_Waktu,ID_Akun,ID_Unit,ID_Vendor,ID_Sumber,ID_Transaksi_OT,Nilai_Debit,Nilai_Kredit
7929,179,179,179,VN00179,179,TRX07929,476252495.37,0.0
7930,180,180,180,VN00180,180,TRX07930,0.0,314735658.29
7931,181,181,181,VN00181,181,TRX07931,228659403.49,0.0
7932,182,182,182,VN00182,182,TRX07932,0.0,277552017.6
7933,183,183,183,VN00183,183,TRX07933,0.0,397932004.94
7934,184,184,184,VN00184,184,TRX07934,786682227.57,0.0
7935,185,185,185,VN00185,185,TRX07935,0.0,405543063.12
7936,186,186,186,VN00186,186,TRX07936,554978974.18,0.0
7937,187,187,187,VN00187,187,TRX07937,0.0,658360327.5
7938,188,188,188,VN00188,188,TRX07938,550776902.19,0.0
7939,189,189,189,VN00189,189,TRX07939,0.0,884926219.36
7940,190,190,190,VN00190,190,TRX07940,0.0,94807237.22
7941,191,191,191,VN00191,191,TRX07941,0.0,432134774.91
7942,192,192,192,VN00192,192,TRX07942,0.0,279593240.27
7943,193,193,193,VN00193,193,TRX07943,0.0,377079333.16
7944,194,194,194,VN00194,194,TRX07944,0.0,991021485.12
7945,195,195,195,VN00195,195,TRX07945,510754601.41,0.0
7946,196,196,196,VN00196,196,TRX07946,0.0,981270827.75
7947,197,197,197,VN00197,197,TRX07947,940892583.53,0.0
7948,198,198,198,VN00198,198,TRX07948,174031134.85,0.0
7949,199,199,199,VN00199,199,TRX07949,0.0,523307700.86
7950,200,200,200,VN00200,200,TRX07950,826606176.03,0.0
7951,201,201,201,VN00201,201,TRX07951,959753615.27,0.0
7952,202,202,202,VN00202,202,TRX07952,516834961.03,0.0
7953,203,203,203,VN00203,203,TRX07953,0.0,535482687.5
7954,204,204,204,VN00204,204,TRX07954,0.0,43663971.7
7955,205,205,205,VN00205,205,TRX07955,0.0,288038582.22
7956,206,206,206,VN00206,206,TRX07956,0.0,293817944.96
7957,207,207,207,VN00207,207,TRX07957,0.0,771660360.35
7958,208,208,208,VN00208,208,TRX07958,486811396.86,0.0
7959,209,209,209,VN00209,209,TRX07959,709382486.98,0.0
7960,210,210,210,VN00210,210,TRX07960,0.0,132746920.9
7961,211,211,211,VN00211,211,TRX07961,133763775.92,0.0
7962,212,212,212,VN00212,212,TRX07962,58721873.44,0.0
7963,213,213,213,VN00213,213,TRX07963,0.0,325077599.45
7964,214,214,214,VN00214,214,TRX07964,0.0,421077006.42
7965,215,215,215,VN00215,215,TRX07965,0.0,831357666.09
7966,216,216,216,VN00216,216,TRX07966,0.0,523716518.3
7967,217,217,217,VN00217,217,TRX07967,0.0,396934967.28
7968,218,218,218,VN00218,218,TRX07968,882334470.7,0.0
7969,219,219,219,VN00219,219,TRX07969,502031352.34,0.0
7970,220,220,220,VN00220,220,TRX07970,0.0,283314448.82
7971,221,221,221,VN00221,221,TRX07971,726382728.04,0.0
7972,222,222,222,VN00222,222,TRX07972,19484874.72,0.0
7973,223,223,223,VN00223,223,TRX07973,970030202.6,0.0
7974,224,224,224,VN00224,224,TRX07974,0.0,102301473.99
7975,225,225,225,VN00225,225,TRX07975,71396044.64,0.0
7976,226,226,226,VN00226,226,TRX07976,0.0,286211071.31
7977,227,227,227,VN00227,227,TRX07977,409115467.66,0.0
7978,228,228,228,VN00228,228,TRX07978,842556730.94,0.0
7979,229,229,229,VN00229,229,TRX07979,0.0,12428817.48
7980,230,230,230,VN00230,230,TRX07980,648091413.0,0.0
7981,231,231,231,VN00231,231,TRX07981,897729148.2,0.0
7982,232,232,232,VN00232,232,TRX07982,0.0,752652570.29
7983,233,233,233,VN00233,233,TRX07983,0.0,973749594.69
7984,234,234,234,VN00234,234,TRX07984,464959960.81,0.0
7985,235,235,235,VN00235,235,TRX07985,0.0,986298622.89
7986,236,236,236,VN00236,236,TRX07986,0.0,220170752.19
7987,237,237,237,VN00237,237,TRX07987,0.0,662077841.45
7988,238,238,238,VN00238,238,TRX07988,0.0,357501275.84
7989,239,239,239,VN00239,239,TRX07989,0.0,424629410.92
7990,240,240,240,VN00240,240,TRX07990,0.0,61147534.43
7991,241,241,241,VN00241,241,TRX07991,0.0,4350362.42
7992,242,242,242,VN00242,242,TRX07992,0.0,414237243.41
7993,243,243,243,VN00243,243,TRX07993,0.0,57816935.24
7994,244,244,244,VN00244,244,TRX07994,494444192.94,0.0
7995,245,245,245,VN00245,245,TRX07995,0.0,527137601.21
7996,246,246,246,VN00246,246,TRX07996,273889711.79,0.0
7997,247,247,247,VN00247,247,TRX07997,482556715.87,0.0
7998,248,248,248,VN00248,248,TRX07998,676681670.46,0.0
7999,249,249,249,VN00249,249,TRX07999,915258310.24,0.0
8000,250,250,250,VN00250,250,TRX08000,0.0,333172510.48
8001,1,1,1,VN00001,1,TRX08001,0.0,575027817.96
8002,2,2,2,VN00002,2,TRX08002,0.0,43123037.04
8003,3,3,3,VN00003,3,TRX08003,0.0,354385921.18
8004,4,4,4,VN00004,4,TRX08004,0.0,704784559.73
8005,5,5,5,VN00005,5,TRX08005,160305389.78,0.0
8006,6,6,6,VN00006,6,TRX08006,0.0,20397932.8
8007,7,7,7,VN00007,7,TRX08007,0.0,828532564.6
8008,8,8,8,VN00008,8,TRX08008,0.0,217136306.04
8009,9,9,9,VN00009,9,TRX08009,0.0,300978809.12
8010,10,10,10,VN00010,10,TRX08010,968217157.1,0.0
8011,11,11,11,VN00011,11,TRX08011,0.0,365318004.64
8012,12,12,12,VN00012,12,TRX08012,544767202.41,0.0
8013,13,13,13,VN00013,13,TRX08013,0.0,859299638.22
8014,14,14,14,VN00014,14,TRX08014,738863803.55,0.0
8015,15,15,15,VN00015,15,TRX08015,59172130.6,0.0
8016,16,16,16,VN00016,16,TRX08016,0.0,792472457.65
8017,17,17,17,VN00017,17,TRX08017,665172426.71,0.0
8018,18,18,18,VN00018,18,TRX08018,0.0,853896081.25
8019,19,19,19,VN00019,19,TRX08019,0.0,464294418.24
8020,20,20,20,VN00020,20,TRX08020,0.0,67583727.36
8021,21,21,21,VN00021,21,TRX08021,0.0,322322124.34
8022,22,22,22,VN00022,22,TRX08022,0.0,491349584.87
8023,23,23,23,VN00023,23,TRX08023,0.0,937315295.81
8024,24,24,24,VN00024,24,TRX08024,344247654.52,0.0
8025,25,25,25,VN00025,25,TRX08025,111585245.58,0.0
8026,26,26,26,VN00026,26,TRX08026,0.0,539518005.24
8027,27,27,27,VN00027,27,TRX08027,491236448.79,0.0
8028,28,28,28,VN00028,28,TRX08028,570636704.59,0.0
8029,29,29,29,VN00029,29,TRX08029,833378252.32,0.0
8030,30,30,30,VN00030,30,TRX08030,251632216.86,0.0
8031,31,31,31,VN00031,31,TRX08031,0.0,610674017.41
8032,32,32,32,VN00032,32,TRX08032,0.0,270646112.85
8033,33,33,33,VN00033,33,TRX08033,930316377.63,0.0
8034,34,34,34,VN00034,34,TRX08034,0.0,152611180.75
8035,35,35,35,VN00035,35,TRX08035,0.0,133252622.68
8036,36,36,36,VN00036,36,TRX08036,655856237.28,0.0
8037,37,37,37,VN00037,37,TRX08037,71255552.92,0.0
8038,38,38,38,VN00038,38,TRX08038,399740229.48,0.0
8039,39,39,39,VN00039,39,TRX08039,0.0,730051657.76
8040,40,40,40,VN00040,40,TRX08040,855426252.46,0.0
8041,41,41,41,VN00041,41,TRX08041,0.0,312460110.05
8042,42,42,42,VN00042,42,TRX08042,0.0,528118854.58
8043,43,43,43,VN00043,43,TRX08043,772792045.16,0.0
8044,44,44,44,VN00044,44,TRX08044,0.0,373054404.53
8045,45,45,45,VN00045,45,TRX08045,0.0,807413663.66
8046,46,46,46,VN00046,46,TRX08046,0.0,62356447.88
8047,47,47,47,VN00047,47,TRX08047,0.0,156826017.52
8048,48,48,48,VN00048,48,TRX08048,0.0,934323079.01
8049,49,49,49,VN00049,49,TRX08049,864884503.94,0.0
8050,50,50,50,VN00050,50,TRX08050,537852355.41,0.0
8051,51,51,51,VN00051,51,TRX08051,0.0,963600779.04
8052,52,52,52,VN00052,52,TRX08052,936903162.43,0.0
8053,53,53,53,VN00053,53,TRX08053,0.0,833082503.83
8054,54,54,54,VN00054,54,TRX08054,755946887.29,0.0
8055,55,55,55,VN00055,55,TRX08055,0.0,886289012.59
8056,56,56,56,VN00056,56,TRX08056,670597185.68,0.0
8057,57,57,57,VN00057,57,TRX08057,0.0,343335545.68
8058,58,58,58,VN00058,58,TRX08058,0.0,683822548.17
8059,59,59,59,VN00059,59,TRX08059,844481788.86,0.0
8060,60,60,60,VN00060,60,TRX08060,0.0,699645818.91
8061,61,61,61,VN00061,61,TRX08061,0.0,576281064.71
8062,62,62,62,VN00062,62,TRX08062,0.0,705520157.6
8063,63,63,63,VN00063,63,TRX08063,0.0,335077658.54
8064,64,64,64,VN00064,64,TRX08064,537815490.81,0.0
8065,65,65,65,VN00065,65,TRX08065,544152159.08,0.0
8066,66,66,66,VN00066,66,TRX08066,0.0,239605810.07
8067,67,67,67,VN00067,67,TRX08067,391763582.91,0.0
8068,68,68,68,VN00068,68,TRX08068,326144431.55,0.0
8069,69,69,69,VN00069,69,TRX08069,774635953.13,0.0
8070,70,70,70,VN00070,70,TRX08070,757409601.3,0.0
8071,71,71,71,VN00071,71,TRX08071,0.0,176919483.93
8072,72,72,72,VN00072,72,TRX08072,668541567.75,0.0
8073,73,73,73,VN00073,73,TRX08073,0.0,100265739.86
8074,74,74,74,VN00074,74,TRX08074,457835007.62,0.0
8075,75,75,75,VN00075,75,TRX08075,819964837.13,0.0
8076,76,76,76,VN00076,76,TRX08076,146126373.5,0.0
8077,77,77,77,VN00077,77,TRX08077,790561589.23,0.0
8078,78,78,78,VN00078,78,TRX08078,0.0,267914589.11
8079,79,79,79,VN00079,79,TRX08079,0.0,450051709.55
8080,80,80,80,VN00080,80,TRX08080,940221411.5,0.0
8081,81,81,81,VN00081,81,TRX08081,0.0,307840461.47
8082,82,82,82,VN00082,82,TRX08082,617551282.97,0.0
8083,83,83,83,VN00083,83,TRX08083,914601618.87,0.0
8084,84,84,84,VN00084,84,TRX08084,218826328.35,0.0
8085,85,85,85,VN00085,85,TRX08085,510168600.97,0.0
8086,86,86,86,VN00086,86,TRX08086,999375129.91,0.0
8087,87,87,87,VN00087,87,TRX08087,0.0,817576630.22
8088,88,88,88,VN00088,88,TRX08088,906704276.28,0.0
8089,89,89,89,VN00089,89,TRX08089,690840192.18,0.0
8090,90,90,90,VN00090,90,TRX08090,0.0,370176122.01
8091,91,91,91,VN00091,91,TRX08091,140883251.63,0.0
8092,92,92,92,VN00092,92,TRX08092,0.0,3335451.25
8093,93,93,93,VN00093,93,TRX08093,0.0,279401172.75
8094,94,94,94,VN00094,94,TRX08094,0.0,26520603.69
8095,95,95,95,VN00095,95,TRX08095,807573567.26,0.0
8096,96,96,96,VN00096,96,TRX08096,491973602.88,0.0
8097,97,97,97,VN00097,97,TRX08097,0.0,672487949.07
8098,98,98,98,VN00098,98,TRX08098,0.0,983534468.45
8099,99,99,99,VN00099,99,TRX08099,0.0,739640530.47
8100,100,100,100,VN00100,100,TRX08100,236223139.49,0.0
8101,101,101,101,VN00101,101,TRX08101,898392126.07,0.0
8102,102,102,102,VN00102,102,TRX08102,0.0,961712702.82
8103,103,103,103,VN00103,103,TRX08103,540233812.31,0.0
8104,104,104,104,VN00104,104,TRX08104,0.0,256337075.66
8105,105,105,105,VN00105,105,TRX08105,0.0,337307700.76
8106,106,106,106,VN00106,106,TRX08106,739538222.92,0.0
8107,107,107,107,VN00107,107,TRX08107,199959202.62,0.0
8108,108,108,108,VN00108,108,TRX08108,521488717.97,0.0
8109,109,109,109,VN00109,109,TRX08109,0.0,298297363.31
8110,110,110,110,VN00110,110,TRX08110,0.0,650452377.04
8111,111,111,111,VN00111,111,TRX08111,0.0,417893017.81
8112,112,112,112,VN00112,112,TRX08112,620085046.42,0.0
8113,113,113,113,VN00113,113,TRX08113,69269598.25,0.0
8114,114,114,114,VN00114,114,TRX08114,702461729.98,0.0
8115,115,115,115,VN00115,115,TRX08115,0.0,227063374.67
8116,116,116,116,VN00116,116,TRX08116,0.0,434499490.81
8117,117,117,117,VN00117,117,TRX08117,0.0,194290892.09
8118,118,118,118,VN00118,118,TRX08118,715989132.78,0.0
8119,119,119,119,VN00119,119,TRX08119,356409223.58,0.0
8120,120,120,120,VN00120,120,TRX08120,380527717.73,0.0
8121,121,121,121,VN00121,121,TRX08121,0.0,50674528.66
8122,122,122,122,VN00122,122,TRX08122,0.0,867068406.39
8123,123,123,123,VN00123,123,TRX08123,883083198.06,0.0
8124,124,124,124,VN00124,124,TRX08124,111174826.85,0.0
8125,125,125,125,VN00125,125,TRX08125,0.0,382280324.96
8126,126,126,126,VN00126,126,TRX08126,91484369.89,0.0
8127,127,127,127,VN00127,127,TRX08127,569335337.86,0.0
8128,128,128,128,VN00128,128,TRX08128,0.0,284750571.33
8129,129,129,129,VN00129,129,TRX08129,951559496.97,0.0
8130,130,130,130,VN00130,130,TRX08130,0.0,291294745.43
8131,131,131,131,VN00131,131,TRX08131,358411054.4,0.0
8132,132,132,132,VN00132,132,TRX08132,821543789.38,0.0
8133,133,133,133,VN00133,133,TRX08133,285783568.72,0.0
8134,134,134,134,VN00134,134,TRX08134,0.0,149972282.75
8135,135,135,135,VN00135,135,TRX08135,0.0,423204709.85
8136,136,136,136,VN00136,136,TRX08136,0.0,926583313.72
8137,137,137,137,VN00137,137,TRX08137,0.0,226256989.88
8138,138,138,138,VN00138,138,TRX08138,182854496.05,0.0
8139,139,139,139,VN00139,139,TRX08139,164299247.26,0.0
8140,140,140,140,VN00140,140,TRX08140,446151751.4,0.0
8141,141,141,141,VN00141,141,TRX08141,958759704.36,0.0
8142,142,142,142,VN00142,142,TRX08142,444980291.81,0.0
8143,143,143,143,VN00143,143,TRX08143,0.0,707873726.51
8144,144,144,144,VN00144,144,TRX08144,28400537.08,0.0
8145,145,145,145,VN00145,145,TRX08145,0.0,644118660.84
8146,146,146,146,VN00146,146,TRX08146,0.0,912240636.69
8147,147,147,147,VN00147,147,TRX08147,0.0,429523727.24
8148,148,148,148,VN00148,148,TRX08148,449943767.98,0.0
8149,149,149,149,VN00149,149,TRX08149,0.0,805980314.11
8150,150,150,150,VN00150,150,TRX08150,0.0,66133776.0
8151,151,151,151,VN00151,151,TRX08151,440150754.75,0.0
8152,152,152,152,VN00152,152,TRX08152,93136364.18,0.0
8153,153,153,153,VN00153,153,TRX08153,0.0,108332698.68
8154,154,154,154,VN00154,154,TRX08154,723116428.13,0.0
8155,155,155,155,VN00155,155,TRX08155,669498417.25,0.0
8156,156,156,156,VN00156,156,TRX08156,763527810.04,0.0
8157,157,157,157,VN00157,157,TRX08157,907878352.97,0.0
8158,158,158,158,VN00158,158,TRX08158,0.0,17955195.7
8159,159,159,159,VN00159,159,TRX08159,0.0,112833731.94
8160,160,160,160,VN00160,160,TRX08160,488610898.63,0.0
8161,161,161,161,VN00161,161,TRX08161,0.0,645349635.56
8162,162,162,162,VN00162,162,TRX08162,0.0,9067019.73
8163,163,163,163,VN00163,163,TRX08163,0.0,157417034.68
8164,164,164,164,VN00164,164,TRX08164,0.0,477560933.19
8165,165,165,165,VN00165,165,TRX08165,974059212.39,0.0
8166,166,166,166,VN00166,166,TRX08166,218287777.08,0.0
8167,167,167,167,VN00167,167,TRX08167,683272742.11,0.0
8168,168,168,168,VN00168,168,TRX08168,295598244.36,0.0
8169,169,169,169,VN00169,169,TRX08169,0.0,849146197.93
8170,170,170,170,VN00170,170,TRX08170,0.0,89345396.58
8171,171,171,171,VN00171,171,TRX08171,655749611.03,0.0
8172,172,172,172,VN00172,172,TRX08172,138701563.37,0.0
8173,173,173,173,VN00173,173,TRX08173,0.0,61072206.67
8174,174,174,174,VN00174,174,TRX08174,0.0,457584630.9
8175,175,175,175,VN00175,175,TRX08175,635328477.16,0.0
8176,176,176,176,VN00176,176,TRX08176,509651676.96,0.0
8177,177,177,177,VN00177,177,TRX08177,301670579.46,0.0
8178,178,178,178,VN00178,178,TRX08178,176196534.12,0.0
8179,179,179,179,VN00179,179,TRX08179,155659325.05,0.0
8180,180,180,180,VN00180,180,TRX08180,0.0,105189527.92
8181,181,181,181,VN00181,181,TRX08181,694651996.8,0.0
8182,182,182,182,VN00182,182,TRX08182,0.0,409580607.44
8183,183,183,183,VN00183,183,TRX08183,658037222.64,0.0
8184,184,184,184,VN00184,184,TRX08184,0.0,20857729.11
8185,185,185,185,VN00185,185,TRX08185,947550250.74,0.0
8186,186,186,186,VN00186,186,TRX08186,319036346.59,0.0
8187,187,187,187,VN00187,187,TRX08187,436138342.15,0.0
8188,188,188,188,VN00188,188,TRX08188,121447049.69,0.0
8189,189,189,189,VN00189,189,TRX08189,0.0,94739342.2
8190,190,190,190,VN00190,190,TRX08190,0.0,355394136.63
8191,191,191,191,VN00191,191,TRX08191,844341079.3,0.0
8192,192,192,192,VN00192,192,TRX08192,0.0,624992352.14
8193,193,193,193,VN00193,193,TRX08193,543907959.38,0.0
8194,194,194,194,VN00194,194,TRX08194,0.0,22548576.0
8195,195,195,195,VN00195,195,TRX08195,0.0,42337878.1
8196,196,196,196,VN00196,196,TRX08196,0.0,579885389.41
8197,197,197,197,VN00197,197,TRX08197,0.0,422952648.54
8198,198,198,198,VN00198,198,TRX08198,0.0,632990075.39
8199,199,199,199,VN00199,199,TRX08199,719730581.72,0.0
8200,200,200,200,VN00200,200,TRX08200,0.0,314162818.3
8201,201,201,201,VN00201,201,TRX08201,805117376.58,0.0
8202,202,202,202,VN00202,202,TRX08202,0.0,42054156.18
8203,203,203,203,VN00203,203,TRX08203,0.0,500672199.68
8204,204,204,204,VN00204,204,TRX08204,153149851.67,0.0
8205,205,205,205,VN00205,205,TRX08205,0.0,187448860.75
8206,206,206,206,VN00206,206,TRX08206,0.0,323912405.35
8207,207,207,207,VN00207,207,TRX08207,0.0,924850701.77
8208,208,208,208,VN00208,208,TRX08208,829738299.42,0.0
8209,209,209,209,VN00209,209,TRX08209,0.0,407272457.39
8210,210,210,210,VN00210,210,TRX08210,34125606.78,0.0
8211,211,211,211,VN00211,211,TRX08211,0.0,51490817.92
8212,212,212,212,VN00212,212,TRX08212,0.0,219077106.75
8213,213,213,213,VN00213,213,TRX08213,73058483.41,0.0
8214,214,214,214,VN00214,214,TRX08214,0.0,934720647.09
8215,215,215,215,VN00215,215,TRX08215,226527281.42,0.0
8216,216,216,216,VN00216,216,TRX08216,0.0,484485252.98
8217,217,217,217,VN00217,217,TRX08217,632985798.73,0.0
8218,218,218,218,VN00218,218,TRX08218,0.0,459674364.15
8219,219,219,219,VN00219,219,TRX08219,0.0,856860333.57
8220,220,220,220,VN00220,220,TRX08220,654927803.34,0.0
8221,221,221,221,VN00221,221,TRX08221,0.0,666918138.68
8222,222,222,222,VN00222,222,TRX08222,539305918.16,0.0
8223,223,223,223,VN00223,223,TRX08223,757435481.18,0.0
8224,224,224,224,VN00224,224,TRX08224,597378598.01,0.0
8225,225,225,225,VN00225,225,TRX08225,496423459.59,0.0
8226,226,226,226,VN00226,226,TRX08226,756024957.87,0.0
8227,227,227,227,VN00227,227,TRX08227,0.0,551654729.41
8228,228,228,228,VN00228,228,TRX08228,0.0,902156265.73
8229,229,229,229,VN00229,229,TRX08229,0.0,897161604.84
8230,230,230,230,VN00230,230,TRX08230,0.0,913663081.27
8231,231,231,231,VN00231,231,TRX08231,0.0,318800732.07
8232,232,232,232,VN00232,232,TRX08232,789710473.37,0.0
8233,233,233,233,VN00233,233,TRX08233,41480366.11,0.0
8234,234,234,234,VN00234,234,TRX08234,150720678.68,0.0
8235,235,235,235,VN00235,235,TRX08235,873524687.3,0.0
8236,236,236,236,VN00236,236,TRX08236,424129612.36,0.0
8237,237,237,237,VN00237,237,TRX08237,31759122.3,0.0
8238,238,238,238,VN00238,238,TRX08238,0.0,804007509.43
8239,239,239,239,VN00239,239,TRX08239,568649695.14,0.0
8240,240,240,240,VN00240,240,TRX08240,518327846.32,0.0
8241,241,241,241,VN00241,241,TRX08241,230563172.32,0.0
8242,242,242,242,VN00242,242,TRX08242,972934999.7,0.0
8243,243,243,243,VN00243,243,TRX08243,0.0,409166799.12
8244,244,244,244,VN00244,244,TRX08244,709912970.23,0.0
8245,245,245,245,VN00245,245,TRX08245,0.0,195101297.7
8246,246,246,246,VN00246,246,TRX08246,771795092.77,0.0
8247,247,247,247,VN00247,247,TRX08247,120852278.51,0.0
8248,248,248,248,VN00248,248,TRX08248,908116865.59,0.0
8249,249,249,249,VN00249,249,TRX08249,0.0,167432525.4
8250,250,250,250,VN00250,250,TRX08250,0.0,942406970.27
8251,1,1,1,VN00001,1,TRX08251,100670036.53,0.0
8252,2,2,2,VN00002,2,TRX08252,0.0,618912606.2
8253,3,3,3,VN00003,3,TRX08253,0.0,282476612.32
8254,4,4,4,VN00004,4,TRX08254,985633625.78,0.0
8255,5,5,5,VN00005,5,TRX08255,0.0,838198573.77
8256,6,6,6,VN00006,6,TRX08256,0.0,881294014.72
8257,7,7,7,VN00007,7,TRX08257,0.0,492735636.03
8258,8,8,8,VN00008,8,TRX08258,0.0,909087453.98
8259,9,9,9,VN00009,9,TRX08259,0.0,917611334.57
8260,10,10,10,VN00010,10,TRX08260,0.0,922524934.32
8261,11,11,11,VN00011,11,TRX08261,580966279.63,0.0
8262,12,12,12,VN00012,12,TRX08262,0.0,433833150.29
8263,13,13,13,VN00013,13,TRX08263,0.0,251307922.38
8264,14,14,14,VN00014,14,TRX08264,0.0,90343603.47
8265,15,15,15,VN00015,15,TRX08265,0.0,596578513.75
8266,16,16,16,VN00016,16,TRX08266,957108690.14,0.0
8267,17,17,17,VN00017,17,TRX08267,0.0,447940887.8
8268,18,18,18,VN00018,18,TRX08268,0.0,749310686.42
8269,19,19,19,VN00019,19,TRX08269,543555208.23,0.0
8270,20,20,20,VN00020,20,TRX08270,0.0,17572315.05
8271,21,21,21,VN00021,21,TRX08271,0.0,139155518.3
8272,22,22,22,VN00022,22,TRX08272,0.0,958109340.99
8273,23,23,23,VN00023,23,TRX08273,847629617.22,0.0
8274,24,24,24,VN00024,24,TRX08274,113154019.82,0.0
8275,25,25,25,VN00025,25,TRX08275,0.0,873025508.89
8276,26,26,26,VN00026,26,TRX08276,0.0,658438140.78
8277,27,27,27,VN00027,27,TRX08277,0.0,84668053.07
8278,28,28,28,VN00028,28,TRX08278,0.0,441216761.81
8279,29,29,29,VN00029,29,TRX08279,0.0,730973070.64
8280,30,30,30,VN00030,30,TRX08280,721155457.9,0.0
8281,31,31,31,VN00031,31,TRX08281,874215126.1,0.0
8282,32,32,32,VN00032,32,TRX08282,0.0,125470680.72
8283,33,33,33,VN00033,33,TRX08283,0.0,19731400.56
8284,34,34,34,VN00034,34,TRX08284,0.0,377076647.49
8285,35,35,35,VN00035,35,TRX08285,952133339.66,0.0
8286,36,36,36,VN00036,36,TRX08286,0.0,434285834.47
8287,37,37,37,VN00037,37,TRX08287,540681652.48,0.0
8288,38,38,38,VN00038,38,TRX08288,327257125.32,0.0
8289,39,39,39,VN00039,39,TRX08289,0.0,444642943.86
8290,40,40,40,VN00040,40,TRX08290,522006424.5,0.0
8291,41,41,41,VN00041,41,TRX08291,514274893.97,0.0
8292,42,42,42,VN00042,42,TRX08292,980427612.78,0.0
8293,43,43,43,VN00043,43,TRX08293,0.0,417339959.81
8294,44,44,44,VN00044,44,TRX08294,794589317.85,0.0
8295,45,45,45,VN00045,45,TRX08295,0.0,311293869.97
8296,46,46,46,VN00046,46,TRX08296,0.0,117412203.13
8297,47,47,47,VN00047,47,TRX08297,0.0,281395329.34
8298,48,48,48,VN00048,48,TRX08298,864817982.94,0.0
8299,49,49,49,VN00049,49,TRX08299,576483763.16,0.0
8300,50,50,50,VN00050,50,TRX08300,0.0,323903730.27
8301,51,51,51,VN00051,51,TRX08301,0.0,338290406.97
8302,52,52,52,VN00052,52,TRX08302,0.0,40695283.84
8303,53,53,53,VN00053,53,TRX08303,776116247.7,0.0
8304,54,54,54,VN00054,54,TRX08304,122025724.21,0.0
8305,55,55,55,VN00055,55,TRX08305,387595543.54,0.0
8306,56,56,56,VN00056,56,TRX08306,224406181.79,0.0
8307,57,57,57,VN00057,57,TRX08307,0.0,982815254.56
8308,58,58,58,VN00058,58,TRX08308,0.0,718865950.58
8309,59,59,59,VN00059,59,TRX08309,882621318.6,0.0
8310,60,60,60,VN00060,60,TRX08310,941427458.94,0.0
8311,61,61,61,VN00061,61,TRX08311,0.0,135923039.08
8312,62,62,62,VN00062,62,TRX08312,0.0,604174765.24
8313,63,63,63,VN00063,63,TRX08313,701736047.85,0.0
8314,64,64,64,VN00064,64,TRX08314,750290433.82,0.0
8315,65,65,65,VN00065,65,TRX08315,352694007.67,0.0
8316,66,66,66,VN00066,66,TRX08316,361709796.25,0.0
8317,67,67,67,VN00067,67,TRX08317,430746378.14,0.0
8318,68,68,68,VN00068,68,TRX08318,0.0,988523584.87
8319,69,69,69,VN00069,69,TRX08319,396698259.26,0.0
8320,70,70,70,VN00070,70,TRX08320,0.0,788990607.15
8321,71,71,71,VN00071,71,TRX08321,0.0,497884794.73
8322,72,72,72,VN00072,72,TRX08322,141308534.47,0.0
8323,73,73,73,VN00073,73,TRX08323,0.0,692321922.29
8324,74,74,74,VN00074,74,TRX08324,0.0,970068252.39
8325,75,75,75,VN00075,75,TRX08325,171782739.25,0.0
8326,76,76,76,VN00076,76,TRX08326,0.0,827347824.59
8327,77,77,77,VN00077,77,TRX08327,61785557.56,0.0
8328,78,78,78,VN00078,78,TRX08328,0.0,429350346.51
8329,79,79,79,VN00079,79,TRX08329,227962169.41,0.0
8330,80,80,80,VN00080,80,TRX08330,518320096.28,0.0
